SOC_Standard,O*NET-SOC Code,Title,Description,Annual_Mean_Wage,Annual_Median_Wage,Annual_10th_Percentile,Annual_25th_Percentile,Annual_75th_Percentile,Annual_90th_Percentile,Total_Employment,Task_Count,Skills_Mean_Level,Skills_Std,Skills_Count,Abilities_Mean_Level,Abilities_Std,Abilities_Count,WorkAct_Mean_Level,WorkAct_Std,WorkAct_Count
19-1029,19-1029.02,Molecular and Cellular Biologists,Research and study cellular molecules and organelles to understand cell function and organization.,100440,93330,54500,67950,121350,159780,59710.0,88.0,2.979,1.4880832633159853,140.0,2.3375480769230768,1.813200188951477,208.0,4.040975609756098,1.2896602584493144,164.0
19-1029,19-1029.03,Geneticists,"Research and study the inheritance of traits at the molecular, organism or population level. May evaluate or treat patients with genetic disorders.",100440,93330,54500,67950,121350,159780,59710.0,88.0,2.979,1.4880832633159853,140.0,2.3375480769230768,1.813200188951477,208.0,4.040975609756098,1.2896602584493144,164.0
19-1029,19-1029.04,Biologists,"Research or study basic principles of plant and animal life, such as origin, relationship, development, anatomy, and functions.",100440,93330,54500,67950,121350,159780,59710.0,88.0,2.979,1.4880832633159853,140.0,2.3375480769230768,1.813200188951477,208.0,4.040975609756098,1.2896602584493144,164.0
19-1031,19-1031.00,Conservation Scientists,"Manage, improve, and protect natural resources to maximize their use without damaging the environment. May conduct soil surveys and develop plans to eliminate soil erosion or to protect rangelands. May instruct farmers, agricultural production managers, or ranchers in best ways to use crop rotation, contour plowing, or terracing to conserve soil and water; in the number and kind of livestock and forage plants best suited to particular ranges; and in range and farm improvements, such as fencing and reservoirs for stock watering.",74310,67950,45260,53190,87980,107720,25590.0,66.0,2.615047619047619,1.1835288854568031,105.0,2.464551282051282,1.0140639051878326,156.0,3.997642276422764,0.9505883262837317,123.0
19-1031,19-1031.02,Range Managers,"Research or study range land management practices to provide sustained production of forage, livestock, and wildlife.",74310,67950,45260,53190,87980,107720,25590.0,66.0,2.615047619047619,1.1835288854568031,105.0,2.464551282051282,1.0140639051878326,156.0,3.997642276422764,0.9505883262837317,123.0
19-1031,19-1031.03,Park Naturalists,"Plan, develop, and conduct programs to inform public of historical, natural, and scientific features of national, state, or local park.",74310,67950,45260,53190,87980,107720,25590.0,66.0,2.615047619047619,1.1835288854568031,105.0,2.464551282051282,1.0140639051878326,156.0,3.997642276422764,0.9505883262837317,123.0
19-1032,19-1032.00,Foresters,"Manage public and private forested lands for economic, recreational, and conservation purposes. May inventory the type, amount, and location of standing timber, appraise the timber's worth, negotiate the purchase, and draw up contracts for procurement. May determine how to conserve wildlife habitats, creek beds, water quality, and soil stability, and how best to comply with environmental regulations. May devise plans for planting and growing new trees, monitor trees for healthy growth, and determine optimal harvesting schedules.",74670,70660,49240,58810,85450,103220,9650.0,25.0,3.0074285714285716,1.1203291083089693,35.0,2.769038461538462,0.9317562157294836,52.0,4.08390243902439,0.7319626973035596,41.0
19-1041,19-1041.00,Epidemiologists,"Investigate and describe the determinants and distribution of disease, disability, or health outcomes. May develop the means for prevention and control.",94160,83980,56950,68040,106040,134860,11460.0,16.0,2.9205714285714284,1.8528863697376765,35.0,2.0138461538461536,2.000939146017027,52.0,3.940731707317073,1.8580425052241167,41.0
19-1042,19-1042.00,"Medical Scientists, Except Epidemiologists","Conduct research dealing with the understanding of human diseases and the improvement of human health. Engage in clinical investigation, research and development, or other related activities.",112690,100590,61860,77260,133870,168210,156300.0,14.0,3.024285714285714,1.5939597118576145,35.0,2.2334615384615386,1.9019173861105907,52.0,3.6863414634146343,1.4908869106970541,41.0
19-1099,19-1099.00,"Life Scientists, All Other",All life scientists not listed separately.,101940,87800,52360,66340,123720,168860,7320.0,,,,,,,,,,
19-2011,19-2011.00,Astronomers,"Observe, research, and interpret astronomical phenomena to increase basic knowledge or apply such information to practical problems.",134430,132170,70730,94990,177690,191880,1560.0,17.0,2.898857142857143,1.512860110613573,35.0,2.1126923076923076,1.9616140966697289,52.0,3.814878048780488,1.5078297681622077,41.0
19-2012,19-2012.00,Physicists,"Conduct research into physical phenomena, develop theories on the basis of observation and experiments, and devise methods to apply physical laws and theories.",166000,166290,80020,117450,210260,#,21340.0,10.0,3.442857142857143,1.6224628545164645,35.0,2.413653846153846,2.3123343852480764,52.0,4.065365853658537,1.52128908751916,41.0
19-2021,19-2021.00,Atmospheric and Space Scientists,"Investigate atmospheric phenomena and interpret meteorological data, gathered by surface and air stations, satellites, and radar to prepare reports and forecasts for public and other uses. Includes weather analysts and forecasters whose functions require the detailed knowledge of meteorology.",103980,97450,49990,69440,128940,160710,8780.0,27.0,2.6114285714285717,1.559896570585489,35.0,1.9140384615384616,1.8411348371827045,52.0,3.6892682926829266,1.4201397646779392,41.0
19-2031,19-2031.00,Chemists,Conduct qualitative and quantitative chemical analyses or experiments in laboratories for quality or process control or to develop new products or knowledge.,95940,84150,53210,63930,120210,154430,83250.0,12.0,3.0465714285714283,1.1234477994028886,35.0,2.4621153846153847,1.633869863704995,52.0,3.791951219512195,0.954516158878924,41.0
19-2032,19-2032.00,Materials Scientists,"Research and study the structures and chemical properties of various natural and synthetic or composite materials, including metals, alloys, rubber, ceramics, semiconductors, polymers, and glass. Determine ways to strengthen or combine materials or develop new materials with new or specific properties for use in a variety of products and applications. Includes glass scientists, ceramic scientists, metallurgical scientists, and polymer scientists.",111410,104160,61460,79980,134140,168500,8330.0,16.0,2.888857142857143,1.2957935824827047,35.0,2.101923076923077,1.7711966027890638,52.0,3.9275609756097563,1.2475251109452765,41.0
19-2041,19-2041.00,"Environmental Scientists and Specialists, Including Health","Conduct research or perform investigation for the purpose of identifying, abating, or eliminating sources of pollutants or hazards that affect either the environment or public health. Using knowledge of various scientific disciplines, may collect, synthesize, study, report, and recommend action based on data derived from measurements or observations of air, food, soil, water, and other sources.",88640,80060,50130,62090,103730,134830,84930.0,97.0,2.7752857142857144,1.4251721808673472,140.0,2.0641346153846154,1.656637424625673,208.0,3.7713414634146343,1.467976999698725,164.0
19-2041,19-2041.01,Climate Change Policy Analysts,"Research and analyze policy developments related to climate change. Make climate-related recommendations for actions such as legislation, awareness campaigns, or fundraising approaches.",88640,80060,50130,62090,103730,134830,84930.0,97.0,2.7752857142857144,1.4251721808673472,140.0,2.0641346153846154,1.656637424625673,208.0,3.7713414634146343,1.467976999698725,164.0
19-2041,19-2041.02,Environmental Restoration Planners,"Collaborate with field and biology staff to oversee the implementation of restoration projects and to develop new products. Process and synthesize complex scientific data into practical strategies for restoration, monitoring or management.",88640,80060,50130,62090,103730,134830,84930.0,97.0,2.7752857142857144,1.4251721808673472,140.0,2.0641346153846154,1.656637424625673,208.0,3.7713414634146343,1.467976999698725,164.0
19-2041,19-2041.03,Industrial Ecologists,Apply principles and processes of natural ecosystems to develop models for efficient industrial systems. Use knowledge from the physical and social sciences to maximize effective use of natural resources in the production and use of goods and services. Examine societal issues and their relationship with both technical systems and the environment.,88640,80060,50130,62090,103730,134830,84930.0,97.0,2.7752857142857144,1.4251721808673472,140.0,2.0641346153846154,1.656637424625673,208.0,3.7713414634146343,1.467976999698725,164.0
19-2042,19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Study the composition, structure, and other physical aspects of the Earth. May use geological, physics, and mathematics knowledge in exploration for oil, gas, minerals, or underground water; or in waste disposal, land reclamation, or other environmental problems. May study the Earth's internal composition, atmospheres, and oceans, and its magnetic, electrical, and gravitational forces. Includes mineralogists, paleontologists, stratigraphers, geodesists, and seismologists.",111310,99240,58790,72440,134350,178880,22510.0,32.0,2.6848571428571426,1.4471013042886627,35.0,2.356923076923077,1.509909149924472,52.0,4.130243902439024,1.1299678929174894,41.0
19-2043,19-2043.00,Hydrologists,"Research the distribution, circulation, and physical properties of underground and surface waters; and study the form and intensity of precipitation and its rate of infiltration into the soil, movement through the earth, and return to the ocean and atmosphere.",98130,92060,60010,73330,114940,139420,5720.0,25.0,3.060857142857143,1.0231910046187724,35.0,2.437307692307692,1.5292098631090048,52.0,4.207804878048781,1.0978581697904382,41.0
19-2099,19-2099.00,"Physical Scientists, All Other",All physical scientists not listed separately.,123070,117960,61990,82450,154900,191880,22580.0,24.0,2.857142857142857,1.3818137514504183,35.0,2.105576923076923,1.749242316044672,52.0,3.9182926829268294,1.2438567088676744,41.0
19-2099,19-2099.01,Remote Sensing Scientists and Technologists,"Apply remote sensing principles and methods to analyze data and solve problems in areas such as natural resource management, urban planning, or homeland security. May develop new sensor systems, analytical techniques, or new applications for existing systems.",123070,117960,61990,82450,154900,191880,22580.0,24.0,2.857142857142857,1.3818137514504183,35.0,2.105576923076923,1.749242316044672,52.0,3.9182926829268294,1.2438567088676744,41.0
